subject,window_id,start_sample,end_sample,start_time_seconds,end_time_seconds,wesad_label,stress_label
S3,61,31232,31744,488.0,496.0,1,0
S3,62,31744,32256,496.0,504.0,1,0
S3,63,32256,32768,504.0,512.0,1,0
S3,64,32768,33280,512.0,520.0,1,0
S3,65,33280,33792,520.0,528.0,1,0
S3,66,33792,34304,528.0,536.0,1,0
S3,67,34304,34816,536.0,544.0,1,0
S3,68,34816,35328,544.0,552.0,1,0
S3,69,35328,35840,552.0,560.0,1,0
S3,70,35840,36352,560.0,568.0,1,0
S3,71,36352,36864,568.0,576.0,1,0
S3,72,36864,37376,576.0,584.0,1,0
S3,73,37376,37888,584.0,592.0,1,0
S3,74,37888,38400,592.0,600.0,1,0
S3,75,38400,38912,600.0,608.0,1,0
S3,76,38912,39424,608.0,616.0,1,0
S3,77,39424,39936,616.0,624.0,1,0
S3,78,39936,40448,624.0,632.0,1,0
S3,79,40448,40960,632.0,640.0,1,0
S3,80,40960,41472,640.0,648.0,1,0
S3,81,41472,41984,648.0,656.0,1,0
S3,82,41984,42496,656.0,664.0,1,0
S3,83,42496,43008,664.0,672.0,1,0
S3,84,43008,43520,672.0,680.0,1,0
S3,85,43520,44032,680.0,688.0,1,0
S3,86,44032,44544,688.0,696.0,1,0
S3,87,44544,45056,696.0,704.0,1,0
S3,88,45056,45568,704.0,712.0,1,0
S3,89,45568,46080,712.0,720.0,1,0
S3,90,46080,46592,720.0,728.0,1,0
S3,91,46592,47104,728.0,736.0,1,0
S3,92,47104,47616,736.0,744.0,1,0
S3,93,47616,48128,744.0,752.0,1,0
S3,94,48128,48640,752.0,760.0,1,0
S3,95,48640,49152,760.0,768.0,1,0
S3,96,49152,49664,768.0,776.0,1,0
S3,97,49664,50176,776.0,784.0,1,0
S3,98,50176,50688,784.0,792.0,1,0
S3,99,50688,51200,792.0,800.0,1,0
S3,100,51200,51712,800.0,808.0,1,0
S3,101,51712,52224,808.0,816.0,1,0
S3,102,52224,52736,816.0,824.0,1,0
S3,103,52736,53248,824.0,832.0,1,0
S3,104,53248,53760,832.0,840.0,1,0
S3,105,53760,54272,840.0,848.0,1,0
S3,106,54272,54784,848.0,856.0,1,0
S3,107,54784,55296,856.0,864.0,1,0
S3,108,55296,55808,864.0,872.0,1,0
S3,109,55808,56320,872.0,880.0,1,0
S3,110,56320,56832,880.0,888.0,1,0
S3,111,56832,57344,888.0,896.0,1,0
S3,112,57344,57856,896.0,904.0,1,0
S3,113,57856,58368,904.0,912.0,1,0
S3,114,58368,58880,912.0,920.0,1,0
S3,115,58880,59392,920.0,928.0,1,0
S3,116,59392,59904,928.0,936.0,1,0
S3,117,59904,60416,936.0,944.0,1,0
S3,118,60416,60928,944.0,952.0,1,0
S3,119,60928,61440,952.0,960.0,1,0
S3,120,61440,61952,960.0,968.0,1,0
S3,121,61952,62464,968.0,976.0,1,0
S3,122,62464,62976,976.0,984.0,1,0
S3,123,62976,63488,984.0,992.0,1,0
S3,124,63488,64000,992.0,1000.0,1,0
S3,125,64000,64512,1000.0,1008.0,1,0
S3,126,64512,65024,1008.0,1016.0,1,0
S3,127,65024,65536,1016.0,1024.0,1,0
S3,128,65536,66048,1024.0,1032.0,1,0
S3,129,66048,66560,1032.0,1040.0,1,0
S3,130,66560,67072,1040.0,1048.0,1,0
S3,131,67072,67584,1048.0,1056.0,1,0
S3,132,67584,68096,1056.0,1064.0,1,0
S3,133,68096,68608,1064.0,1072.0,1,0
S3,134,68608,69120,1072.0,1080.0,1,0
S3,135,69120,69632,1080.0,1088.0,1,0
S3,136,69632,70144,1088.0,1096.0,1,0
S3,137,70144,70656,1096.0,1104.0,1,0
S3,138,70656,71168,1104.0,1112.0,1,0
S3,139,71168,71680,1112.0,1120.0,1,0
S3,140,71680,72192,1120.0,1128.0,1,0
S3,141,72192,72704,1128.0,1136.0,1,0
S3,142,72704,73216,1136.0,1144.0,1,0
S3,143,73216,73728,1144.0,1152.0,1,0
S3,144,73728,74240,1152.0,1160.0,1,0
S3,145,74240,74752,1160.0,1168.0,1,0
S3,146,74752,75264,1168.0,1176.0,1,0
S3,147,75264,75776,1176.0,1184.0,1,0
S3,148,75776,76288,1184.0,1192.0,1,0
S3,149,76288,76800,1192.0,1200.0,1,0
S3,150,76800,77312,1200.0,1208.0,1,0
S3,151,77312,77824,1208.0,1216.0,1,0
S3,152,77824,78336,1216.0,1224.0,1,0
S3,153,78336,78848,1224.0,1232.0,1,0
S3,154,78848,79360,1232.0,1240.0,1,0
S3,155,79360,79872,1240.0,1248.0,1,0
S3,156,79872,80384,1248.0,1256.0,1,0
S3,157,80384,80896,1256.0,1264.0,1,0
S3,158,80896,81408,1264.0,1272.0,1,0
S3,159,81408,81920,1272.0,1280.0,1,0
S3,160,81920,82432,1280.0,1288.0,1,0
S3,161,82432,82944,1288.0,1296.0,1,0
S3,162,82944,83456,1296.0,1304.0,1,0
S3,163,83456,83968,1304.0,1312.0,1,0
S3,164,83968,84480,1312.0,1320.0,1,0
S3,165,84480,84992,1320.0,1328.0,1,0
S3,166,84992,85504,1328.0,1336.0,1,0
S3,167,85504,86016,1336.0,1344.0,1,0
S3,168,86016,86528,1344.0,1352.0,1,0
S3,169,86528,87040,1352.0,1360.0,1,0
S3,170,87040,87552,1360.0,1368.0,1,0
S3,171,87552,88064,1368.0,1376.0,1,0
S3,172,88064,88576,1376.0,1384.0,1,0
S3,173,88576,89088,1384.0,1392.0,1,0
S3,174,89088,89600,1392.0,1400.0,1,0
S3,175,89600,90112,1400.0,1408.0,1,0
S3,176,90112,90624,1408.0,1416.0,1,0
S3,177,90624,91136,1416.0,1424.0,1,0
S3,178,91136,91648,1424.0,1432.0,1,0
S3,179,91648,92160,1432.0,1440.0,1,0
S3,180,92160,92672,1440.0,1448.0,1,0
S3,181,92672,93184,1448.0,1456.0,1,0
S3,182,93184,93696,1456.0,1464.0,1,0
S3,183,93696,94208,1464.0,1472.0,1,0
S3,184,94208,94720,1472.0,1480.0,1,0
S3,185,94720,95232,1480.0,1488.0,1,0
S3,186,95232,95744,1488.0,1496.0,1,0
S3,280,143360,143872,2240.0,2248.0,2,1
S3,281,143872,144384,2248.0,2256.0,2,1
S3,282,144384,144896,2256.0,2264.0,2,1
S3,283,144896,145408,2264.0,2272.0,2,1
S3,284,145408,145920,2272.0,2280.0,2,1
S3,285,145920,146432,2280.0,2288.0,2,1
S3,286,146432,146944,2288.0,2296.0,2,1
S3,287,146944,147456,2296.0,2304.0,2,1
S3,288,147456,147968,2304.0,2312.0,2,1
S3,289,147968,148480,2312.0,2320.0,2,1
S3,290,148480,148992,2320.0,2328.0,2,1
S3,291,148992,149504,2328.0,2336.0,2,1
S3,292,149504,150016,2336.0,2344.0,2,1
S3,293,150016,150528,2344.0,2352.0,2,1
S3,294,150528,151040,2352.0,2360.0,2,1
S3,295,151040,151552,2360.0,2368.0,2,1
S3,296,151552,152064,2368.0,2376.0,2,1
S3,297,152064,152576,2376.0,2384.0,2,1
S3,298,152576,153088,2384.0,2392.0,2,1
S3,299,153088,153600,2392.0,2400.0,2,1
S3,300,153600,154112,2400.0,2408.0,2,1
S3,301,154112,154624,2408.0,2416.0,2,1
S3,302,154624,155136,2416.0,2424.0,2,1
S3,303,155136,155648,2424.0,2432.0,2,1
S3,304,155648,156160,2432.0,2440.0,2,1
S3,305,156160,156672,2440.0,2448.0,2,1
S3,306,156672,157184,2448.0,2456.0,2,1
S3,307,157184,157696,2456.0,2464.0,2,1
S3,308,157696,158208,2464.0,2472.0,2,1
S3,309,158208,158720,2472.0,2480.0,2,1
S3,310,158720,159232,2480.0,2488.0,2,1
S3,311,159232,159744,2488.0,2496.0,2,1
S3,312,159744,160256,2496.0,2504.0,2,1
S3,313,160256,160768,2504.0,2512.0,2,1
S3,314,160768,161280,2512.0,2520.0,2,1
S3,315,161280,161792,2520.0,2528.0,2,1
S3,316,161792,162304,2528.0,2536.0,2,1
S3,317,162304,162816,2536.0,2544.0,2,1
S3,318,162816,163328,2544.0,2552.0,2,1
S3,319,163328,163840,2552.0,2560.0,2,1
S3,320,163840,164352,2560.0,2568.0,2,1
S3,321,164352,164864,2568.0,2576.0,2,1
S3,322,164864,165376,2576.0,2584.0,2,1
S3,323,165376,165888,2584.0,2592.0,2,1
S3,324,165888,166400,2592.0,2600.0,2,1
S3,325,166400,166912,2600.0,2608.0,2,1
S3,326,166912,167424,2608.0,2616.0,2,1
S3,327,167424,167936,2616.0,2624.0,2,1
S3,328,167936,168448,2624.0,2632.0,2,1
S3,329,168448,168960,2632.0,2640.0,2,1
S3,330,168960,169472,2640.0,2648.0,2,1
S3,331,169472,169984,2648.0,2656.0,2,1
S3,332,169984,170496,2656.0,2664.0,2,1
S3,333,170496,171008,2664.0,2672.0,2,1
S3,334,171008,171520,2672.0,2680.0,2,1
S3,335,171520,172032,2680.0,2688.0,2,1
S3,336,172032,172544,2688.0,2696.0,2,1
S3,337,172544,173056,2696.0,2704.0,2,1
S3,338,173056,173568,2704.0,2712.0,2,1
S3,339,173568,174080,2712.0,2720.0,2,1
S3,340,174080,174592,2720.0,2728.0,2,1
S3,341,174592,175104,2728.0,2736.0,2,1
S3,342,175104,175616,2736.0,2744.0,2,1
S3,343,175616,176128,2744.0,2752.0,2,1
S3,344,176128,176640,2752.0,2760.0,2,1
S3,345,176640,177152,2760.0,2768.0,2,1
S3,346,177152,177664,2768.0,2776.0,2,1
S3,347,177664,178176,2776.0,2784.0,2,1
S3,348,178176,178688,2784.0,2792.0,2,1
S3,349,178688,179200,2792.0,2800.0,2,1
S3,350,179200,179712,2800.0,2808.0,2,1
S3,351,179712,180224,2808.0,2816.0,2,1
S3,352,180224,180736,2816.0,2824.0,2,1
S3,353,180736,181248,2824.0,2832.0,2,1
S3,354,181248,181760,2832.0,2840.0,2,1
S3,355,181760,182272,2840.0,2848.0,2,1
S3,356,182272,182784,2848.0,2856.0,2,1
S3,357,182784,183296,2856.0,2864.0,2,1
S3,358,183296,183808,2864.0,2872.0,2,1
S3,359,183808,184320,2872.0,2880.0,2,1
S3,537,274944,275456,4296.0,4304.0,4,0
S3,538,275456,275968,4304.0,4312.0,4,0
S3,539,275968,276480,4312.0,4320.0,4,0
S3,540,276480,276992,4320.0,4328.0,4,0
S3,541,276992,277504,4328.0,4336.0,4,0
S3,542,277504,278016,4336.0,4344.0,4,0
S3,543,278016,278528,4344.0,4352.0,4,0
S3,544,278528,279040,4352.0,4360.0,4,0
S3,545,279040,279552,4360.0,4368.0,4,0
S3,546,279552,280064,4368.0,4376.0,4,0
S3,547,280064,280576,4376.0,4384.0,4,0
S3,548,280576,281088,4384.0,4392.0,4,0
S3,549,281088,281600,4392.0,4400.0,4,0
S3,550,281600,282112,4400.0,4408.0,4,0
S3,551,282112,282624,4408.0,4416.0,4,0
S3,552,282624,283136,4416.0,4424.0,4,0
S3,553,283136,283648,4424.0,4432.0,4,0
S3,554,283648,284160,4432.0,4440.0,4,0
S3,555,284160,284672,4440.0,4448.0,4,0
S3,556,284672,285184,4448.0,4456.0,4,0
S3,557,285184,285696,4456.0,4464.0,4,0
S3,558,285696,286208,4464.0,4472.0,4,0
S3,559,286208,286720,4472.0,4480.0,4,0
S3,560,286720,287232,4480.0,4488.0,4,0
S3,561,287232,287744,4488.0,4496.0,4,0
S3,562,287744,288256,4496.0,4504.0,4,0
S3,563,288256,288768,4504.0,4512.0,4,0
S3,564,288768,289280,4512.0,4520.0,4,0
S3,565,289280,289792,4520.0,4528.0,4,0
S3,566,289792,290304,4528.0,4536.0,4,0
S3,567,290304,290816,4536.0,4544.0,4,0
S3,568,290816,291328,4544.0,4552.0,4,0
S3,569,291328,291840,4552.0,4560.0,4,0
S3,570,291840,292352,4560.0,4568.0,4,0
S3,571,292352,292864,4568.0,4576.0,4,0
S3,572,292864,293376,4576.0,4584.0,4,0
S3,573,293376,293888,4584.0,4592.0,4,0
S3,574,293888,294400,4592.0,4600.0,4,0
S3,575,294400,294912,4600.0,4608.0,4,0
S3,576,294912,295424,4608.0,4616.0,4,0
S3,577,295424,295936,4616.0,4624.0,4,0
S3,578,295936,296448,4624.0,4632.0,4,0
S3,579,296448,296960,4632.0,4640.0,4,0
S3,580,296960,297472,4640.0,4648.0,4,0
S3,581,297472,297984,4648.0,4656.0,4,0
S3,582,297984,298496,4656.0,4664.0,4,0
S3,583,298496,299008,4664.0,4672.0,4,0
S3,584,299008,299520,4672.0,4680.0,4,0
S3,585,299520,300032,4680.0,4688.0,4,0
S3,586,300032,300544,4688.0,4696.0,4,0
S3,625,320000,320512,5000.0,5008.0,3,0
S3,626,320512,321024,5008.0,5016.0,3,0
S3,627,321024,321536,5016.0,5024.0,3,0
S3,628,321536,322048,5024.0,5032.0,3,0
S3,629,322048,322560,5032.0,5040.0,3,0
S3,630,322560,323072,5040.0,5048.0,3,0
S3,631,323072,323584,5048.0,5056.0,3,0
S3,632,323584,324096,5056.0,5064.0,3,0
S3,633,324096,324608,5064.0,5072.0,3,0
S3,634,324608,325120,5072.0,5080.0,3,0
S3,635,325120,325632,5080.0,5088.0,3,0
S3,636,325632,326144,5088.0,5096.0,3,0
S3,637,326144,326656,5096.0,5104.0,3,0
S3,638,326656,327168,5104.0,5112.0,3,0
S3,639,327168,327680,5112.0,5120.0,3,0
S3,640,327680,328192,5120.0,5128.0,3,0
S3,641,328192,328704,5128.0,5136.0,3,0
S3,642,328704,329216,5136.0,5144.0,3,0
S3,643,329216,329728,5144.0,5152.0,3,0
S3,644,329728,330240,5152.0,5160.0,3,0
S3,645,330240,330752,5160.0,5168.0,3,0
S3,646,330752,331264,5168.0,5176.0,3,0
S3,647,331264,331776,5176.0,5184.0,3,0
S3,648,331776,332288,5184.0,5192.0,3,0
S3,649,332288,332800,5192.0,5200.0,3,0
S3,650,332800,333312,5200.0,5208.0,3,0
S3,651,333312,333824,5208.0,5216.0,3,0
S3,652,333824,334336,5216.0,5224.0,3,0
S3,653,334336,334848,5224.0,5232.0,3,0
S3,654,334848,335360,5232.0,5240.0,3,0
S3,655,335360,335872,5240.0,5248.0,3,0
S3,656,335872,336384,5248.0,5256.0,3,0
S3,657,336384,336896,5256.0,5264.0,3,0
S3,658,336896,337408,5264.0,5272.0,3,0
S3,659,337408,337920,5272.0,5280.0,3,0
S3,660,337920,338432,5280.0,5288.0,3,0
S3,661,338432,338944,5288.0,5296.0,3,0
S3,662,338944,339456,5296.0,5304.0,3,0
S3,663,339456,339968,5304.0,5312.0,3,0
S3,664,339968,340480,5312.0,5320.0,3,0
S3,665,340480,340992,5320.0,5328.0,3,0
S3,666,340992,341504,5328.0,5336.0,3,0
S3,667,341504,342016,5336.0,5344.0,3,0
S3,668,342016,342528,5344.0,5352.0,3,0
S3,669,342528,343040,5352.0,5360.0,3,0
S3,670,343040,343552,5360.0,5368.0,3,0
S3,671,343552,344064,5368.0,5376.0,3,0
S3,727,372224,372736,5816.0,5824.0,4,0
S3,728,372736,373248,5824.0,5832.0,4,0
S3,729,373248,373760,5832.0,5840.0,4,0
S3,730,373760,374272,5840.0,5848.0,4,0
S3,731,374272,374784,5848.0,5856.0,4,0
S3,732,374784,375296,5856.0,5864.0,4,0
S3,733,375296,375808,5864.0,5872.0,4,0
S3,734,375808,376320,5872.0,5880.0,4,0
S3,735,376320,376832,5880.0,5888.0,4,0
S3,736,376832,377344,5888.0,5896.0,4,0
S3,737,377344,377856,5896.0,5904.0,4,0
S3,738,377856,378368,5904.0,5912.0,4,0
S3,739,378368,378880,5912.0,5920.0,4,0
S3,740,378880,379392,5920.0,5928.0,4,0
S3,741,379392,379904,5928.0,5936.0,4,0
S3,742,379904,380416,5936.0,5944.0,4,0
S3,743,380416,380928,5944.0,5952.0,4,0
S3,744,380928,381440,5952.0,5960.0,4,0
S3,745,381440,381952,5960.0,5968.0,4,0
S3,746,381952,382464,5968.0,5976.0,4,0
S3,747,382464,382976,5976.0,5984.0,4,0
S3,748,382976,383488,5984.0,5992.0,4,0
S3,749,383488,384000,5992.0,6000.0,4,0
S3,750,384000,384512,6000.0,6008.0,4,0
S3,751,384512,385024,6008.0,6016.0,4,0
S3,752,385024,385536,6016.0,6024.0,4,0
S3,753,385536,386048,6024.0,6032.0,4,0
S3,754,386048,386560,6032.0,6040.0,4,0
S3,755,386560,387072,6040.0,6048.0,4,0
S3,756,387072,387584,6048.0,6056.0,4,0
S3,757,387584,388096,6056.0,6064.0,4,0
S3,758,388096,388608,6064.0,6072.0,4,0
S3,759,388608,389120,6072.0,6080.0,4,0
S3,760,389120,389632,6080.0,6088.0,4,0
S3,761,389632,390144,6088.0,6096.0,4,0
S3,762,390144,390656,6096.0,6104.0,4,0
S3,763,390656,391168,6104.0,6112.0,4,0
S3,764,391168,391680,6112.0,6120.0,4,0
S3,765,391680,392192,6120.0,6128.0,4,0
S3,766,392192,392704,6128.0,6136.0,4,0
S3,767,392704,393216,6136.0,6144.0,4,0
S3,768,393216,393728,6144.0,6152.0,4,0
S3,769,393728,394240,6152.0,6160.0,4,0
S3,770,394240,394752,6160.0,6168.0,4,0
S3,771,394752,395264,6168.0,6176.0,4,0
S3,772,395264,395776,6176.0,6184.0,4,0
S3,773,395776,396288,6184.0,6192.0,4,0
S4,36,18432,18944,288.0,296.0,1,0
S4,37,18944,19456,296.0,304.0,1,0
S4,38,19456,19968,304.0,312.0,1,0
S4,39,19968,20480,312.0,320.0,1,0
S4,40,20480,20992,320.0,328.0,1,0
S4,41,20992,21504,328.0,336.0,1,0
S4,42,21504,22016,336.0,344.0,1,0
S4,43,22016,22528,344.0,352.0,1,0
S4,44,22528,23040,352.0,360.0,1,0
S4,45,23040,23552,360.0,368.0,1,0
S4,46,23552,24064,368.0,376.0,1,0
S4,47,24064,24576,376.0,384.0,1,0
S4,48,24576,25088,384.0,392.0,1,0
S4,49,25088,25600,392.0,400.0,1,0
S4,50,25600,26112,400.0,408.0,1,0
S4,51,26112,26624,408.0,416.0,1,0
S4,52,26624,27136,416.0,424.0,1,0
S4,53,27136,27648,424.0,432.0,1,0
S4,54,27648,28160,432.0,440.0,1,0
S4,55,28160,28672,440.0,448.0,1,0
S4,56,28672,29184,448.0,456.0,1,0
S4,57,29184,29696,456.0,464.0,1,0
S4,58,29696,30208,464.0,472.0,1,0
S4,59,30208,30720,472.0,480.0,1,0
S4,60,30720,31232,480.0,488.0,1,0
S4,61,31232,31744,488.0,496.0,1,0
S4,62,31744,32256,496.0,504.0,1,0
S4,63,32256,32768,504.0,512.0,1,0
S4,64,32768,33280,512.0,520.0,1,0
S4,65,33280,33792,520.0,528.0,1,0
S4,66,33792,34304,528.0,536.0,1,0
S4,67,34304,34816,536.0,544.0,1,0
S4,68,34816,35328,544.0,552.0,1,0
S4,69,35328,35840,552.0,560.0,1,0
S4,70,35840,36352,560.0,568.0,1,0
S4,71,36352,36864,568.0,576.0,1,0
S4,72,36864,37376,576.0,584.0,1,0
S4,73,37376,37888,584.0,592.0,1,0
S4,74,37888,38400,592.0,600.0,1,0
S4,75,38400,38912,600.0,608.0,1,0
S4,76,38912,39424,608.0,616.0,1,0
S4,77,39424,39936,616.0,624.0,1,0
S4,78,39936,40448,624.0,632.0,1,0
S4,79,40448,40960,632.0,640.0,1,0
S4,80,40960,41472,640.0,648.0,1,0
S4,81,41472,41984,648.0,656.0,1,0
S4,82,41984,42496,656.0,664.0,1,0
S4,83,42496,43008,664.0,672.0,1,0
S4,84,43008,43520,672.0,680.0,1,0
S4,85,43520,44032,680.0,688.0,1,0
S4,86,44032,44544,688.0,696.0,1,0
S4,87,44544,45056,696.0,704.0,1,0
S4,88,45056,45568,704.0,712.0,1,0
S4,89,45568,46080,712.0,720.0,1,0
S4,90,46080,46592,720.0,728.0,1,0
S4,91,46592,47104,728.0,736.0,1,0
S4,92,47104,47616,736.0,744.0,1,0
S4,93,47616,48128,744.0,752.0,1,0
S4,94,48128,48640,752.0,760.0,1,0
S4,95,48640,49152,760.0,768.0,1,0
S4,96,49152,49664,768.0,776.0,1,0
S4,97,49664,50176,776.0,784.0,1,0
S4,98,50176,50688,784.0,792.0,1,0
S4,99,50688,51200,792.0,800.0,1,0
S4,100,51200,51712,800.0,808.0,1,0
S4,101,51712,52224,808.0,816.0,1,0
S4,102,52224,52736,816.0,824.0,1,0
S4,103,52736,53248,824.0,832.0,1,0
S4,104,53248,53760,832.0,840.0,1,0
S4,105,53760,54272,840.0,848.0,1,0
S4,106,54272,54784,848.0,856.0,1,0
S4,107,54784,55296,856.0,864.0,1,0
S4,108,55296,55808,864.0,872.0,1,0
S4,109,55808,56320,872.0,880.0,1,0
S4,110,56320,56832,880.0,888.0,1,0
S4,111,56832,57344,888.0,896.0,1,0
S4,112,57344,57856,896.0,904.0,1,0
S4,113,57856,58368,904.0,912.0,1,0
S4,114,58368,58880,912.0,920.0,1,0
S4,115,58880,59392,920.0,928.0,1,0
S4,116,59392,59904,928.0,936.0,1,0
S4,117,59904,60416,936.0,944.0,1,0
S4,118,60416,60928,944.0,952.0,1,0
S4,119,60928,61440,952.0,960.0,1,0
S4,120,61440,61952,960.0,968.0,1,0
S4,121,61952,62464,968.0,976.0,1,0
S4,122,62464,62976,976.0,984.0,1,0
S4,123,62976,63488,984.0,992.0,1,0
S4,124,63488,64000,992.0,1000.0,1,0
S4,125,64000,64512,1000.0,1008.0,1,0
S4,126,64512,65024,1008.0,1016.0,1,0
S4,127,65024,65536,1016.0,1024.0,1,0
S4,128,65536,66048,1024.0,1032.0,1,0
S4,129,66048,66560,1032.0,1040.0,1,0
S4,130,66560,67072,1040.0,1048.0,1,0
S4,131,67072,67584,1048.0,1056.0,1,0
S4,132,67584,68096,1056.0,1064.0,1,0
S4,133,68096,68608,1064.0,1072.0,1,0
S4,134,68608,69120,1072.0,1080.0,1,0
S4,135,69120,69632,1080.0,1088.0,1,0
S4,136,69632,70144,1088.0,1096.0,1,0
S4,137,70144,70656,1096.0,1104.0,1,0
S4,138,70656,71168,1104.0,1112.0,1,0
S4,139,71168,71680,1112.0,1120.0,1,0
S4,140,71680,72192,1120.0,1128.0,1,0
S4,141,72192,72704,1128.0,1136.0,1,0
S4,142,72704,73216,1136.0,1144.0,1,0
S4,143,73216,73728,1144.0,1152.0,1,0
S4,144,73728,74240,1152.0,1160.0,1,0
S4,145,74240,74752,1160.0,1168.0,1,0
S4,146,74752,75264,1168.0,1176.0,1,0
S4,147,75264,75776,1176.0,1184.0,1,0
S4,148,75776,76288,1184.0,1192.0,1,0
S4,149,76288,76800,1192.0,1200.0,1,0
S4,150,76800,77312,1200.0,1208.0,1,0
S4,151,77312,77824,1208.0,1216.0,1,0
S4,152,77824,78336,1216.0,1224.0,1,0
S4,153,78336,78848,1224.0,1232.0,1,0
S4,154,78848,79360,1232.0,1240.0,1,0
S4,155,79360,79872,1240.0,1248.0,1,0
S4,156,79872,80384,1248.0,1256.0,1,0
S4,157,80384,80896,1256.0,1264.0,1,0
S4,158,80896,81408,1264.0,1272.0,1,0
S4,159,81408,81920,1272.0,1280.0,1,0
S4,160,81920,82432,1280.0,1288.0,1,0
S4,161,82432,82944,1288.0,1296.0,1,0
S4,162,82944,83456,1296.0,1304.0,1,0
S4,163,83456,83968,1304.0,1312.0,1,0
S4,164,83968,84480,1312.0,1320.0,1,0
S4,165,84480,84992,1320.0,1328.0,1,0
S4,166,84992,85504,1328.0,1336.0,1,0
S4,167,85504,86016,1336.0,1344.0,1,0
S4,168,86016,86528,1344.0,1352.0,1,0
S4,169,86528,87040,1352.0,1360.0,1,0
S4,170,87040,87552,1360.0,1368.0,1,0
S4,171,87552,88064,1368.0,1376.0,1,0
S4,172,88064,88576,1376.0,1384.0,1,0
S4,173,88576,89088,1384.0,1392.0,1,0
S4,174,89088,89600,1392.0,1400.0,1,0
S4,175,89600,90112,1400.0,1408.0,1,0
S4,176,90112,90624,1408.0,1416.0,1,0
S4,177,90624,91136,1416.0,1424.0,1,0
S4,178,91136,91648,1424.0,1432.0,1,0
S4,179,91648,92160,1432.0,1440.0,1,0
S4,229,117248,117760,1832.0,1840.0,3,0
S4,230,117760,118272,1840.0,1848.0,3,0
S4,231,118272,118784,1848.0,1856.0,3,0
S4,232,118784,119296,1856.0,1864.0,3,0
S4,233,119296,119808,1864.0,1872.0,3,0
S4,234,119808,120320,1872.0,1880.0,3,0
S4,235,120320,120832,1880.0,1888.0,3,0
S4,236,120832,121344,1888.0,1896.0,3,0
S4,237,121344,121856,1896.0,1904.0,3,0
S4,238,121856,122368,1904.0,1912.0,3,0
S4,239,122368,122880,1912.0,1920.0,3,0
S4,240,122880,123392,1920.0,1928.0,3,0
S4,241,123392,123904,1928.0,1936.0,3,0
S4,242,123904,124416,1936.0,1944.0,3,0
S4,243,124416,124928,1944.0,1952.0,3,0
S4,244,124928,125440,1952.0,1960.0,3,0
S4,245,125440,125952,1960.0,1968.0,3,0
S4,246,125952,126464,1968.0,1976.0,3,0
S4,247,126464,126976,1976.0,1984.0,3,0
S4,248,126976,127488,1984.0,1992.0,3,0
S4,249,127488,128000,1992.0,2000.0,3,0
S4,250,128000,128512,2000.0,2008.0,3,0
S4,251,128512,129024,2008.0,2016.0,3,0
S4,252,129024,129536,2016.0,2024.0,3,0
S4,253,129536,130048,2024.0,2032.0,3,0
S4,254,130048,130560,2032.0,2040.0,3,0
S4,255,130560,131072,2040.0,2048.0,3,0
S4,256,131072,131584,2048.0,2056.0,3,0
S4,257,131584,132096,2056.0,2064.0,3,0
S4,258,132096,132608,2064.0,2072.0,3,0
S4,259,132608,133120,2072.0,2080.0,3,0
S4,260,133120,133632,2080.0,2088.0,3,0
S4,261,133632,134144,2088.0,2096.0,3,0
S4,262,134144,134656,2096.0,2104.0,3,0
S4,263,134656,135168,2104.0,2112.0,3,0
S4,264,135168,135680,2112.0,2120.0,3,0
S4,265,135680,136192,2120.0,2128.0,3,0
S4,266,136192,136704,2128.0,2136.0,3,0
S4,267,136704,137216,2136.0,2144.0,3,0
S4,268,137216,137728,2144.0,2152.0,3,0
S4,269,137728,138240,2152.0,2160.0,3,0
S4,270,138240,138752,2160.0,2168.0,3,0
S4,271,138752,139264,2168.0,2176.0,3,0
S4,272,139264,139776,2176.0,2184.0,3,0
S4,273,139776,140288,2184.0,2192.0,3,0
S4,274,140288,140800,2192.0,2200.0,3,0
S4,275,140800,141312,2200.0,2208.0,3,0
S4,336,172032,172544,2688.0,2696.0,4,0
S4,337,172544,173056,2696.0,2704.0,4,0
S4,338,173056,173568,2704.0,2712.0,4,0
S4,339,173568,174080,2712.0,2720.0,4,0
S4,340,174080,174592,2720.0,2728.0,4,0
S4,341,174592,175104,2728.0,2736.0,4,0
S4,342,175104,175616,2736.0,2744.0,4,0
S4,343,175616,176128,2744.0,2752.0,4,0
S4,344,176128,176640,2752.0,2760.0,4,0
S4,345,176640,177152,2760.0,2768.0,4,0
S4,346,177152,177664,2768.0,2776.0,4,0
S4,347,177664,178176,2776.0,2784.0,4,0
S4,348,178176,178688,2784.0,2792.0,4,0
S4,349,178688,179200,2792.0,2800.0,4,0
S4,350,179200,179712,2800.0,2808.0,4,0
S4,351,179712,180224,2808.0,2816.0,4,0
S4,352,180224,180736,2816.0,2824.0,4,0
S4,353,180736,181248,2824.0,2832.0,4,0
S4,354,181248,181760,2832.0,2840.0,4,0
S4,355,181760,182272,2840.0,2848.0,4,0
S4,356,182272,182784,2848.0,2856.0,4,0
S4,357,182784,183296,2856.0,2864.0,4,0
S4,358,183296,183808,2864.0,2872.0,4,0
S4,359,183808,184320,2872.0,2880.0,4,0
S4,360,184320,184832,2880.0,2888.0,4,0
S4,361,184832,185344,2888.0,2896.0,4,0
S4,362,185344,185856,2896.0,2904.0,4,0
S4,363,185856,186368,2904.0,2912.0,4,0
S4,364,186368,186880,2912.0,2920.0,4,0
